"Gene.Name","DMSO.Intensity","Slope","Bottom","Top","Inflection","EC50","EC50.Standard.Error","Correction.Factor","Apparent.Kd","R2","Target.Classification","uniqueIdentifier","Peptides.100nM","Peptides.10nM","Peptides.30nM","Peptides.3nM","Peptides.DMSO","Unique.peptides.100nM","Unique.peptides.10nM","Unique.peptides.30nM","Unique.peptides.3nM","Unique.peptides.DMSO","Quantile.Intensity","Quantile.Intensity.100nM","Quantile.Intensity.10nM","Quantile.Intensity.30nM","Quantile.Intensity.3nM","Quantile.Intensity.DMSO","Quantile.LFQ.intensity.100nM","Quantile.LFQ.intensity.10nM","Quantile.LFQ.intensity.30nM","Quantile.LFQ.intensity.3nM","Quantile.LFQ.intensity.DMSO","MS.MS.Count.100nM","MS.MS.Count.10nM","MS.MS.Count.30nM","MS.MS.Count.3nM","MS.MS.Count.DMSO","Normalized.Intensity.100nM","Normalized.Intensity.10nM","Normalized.Intensity.30nM","Normalized.Intensity.3nM","Normalized.Intensity.DMSO","Normalized.LFQ.intensity.100nM","Normalized.LFQ.intensity.10nM","Normalized.LFQ.intensity.30nM","Normalized.LFQ.intensity.3nM","Normalized.LFQ.intensity.DMSO","Peptides.1000nM","Unique.peptides.1000nM","Quantile.Intensity.1000nM","Quantile.LFQ.intensity.1000nM","MS.MS.Count.1000nM","Normalized.Intensity.1000nM","Normalized.LFQ.intensity.1000nM","Peptides.30000nM","Unique.peptides.30000nM","Quantile.Intensity.30000nM","Quantile.LFQ.intensity.30000nM","MS.MS.Count.30000nM","Normalized.Intensity.30000nM","Normalized.LFQ.intensity.30000nM","Peptides.3000nM","Unique.peptides.3000nM","Quantile.Intensity.3000nM","Quantile.LFQ.intensity.3000nM","MS.MS.Count.3000nM","Normalized.Intensity.3000nM","Normalized.LFQ.intensity.3000nM","Peptides.300nM","Unique.peptides.300nM","Quantile.Intensity.300nM","Quantile.LFQ.intensity.300nM","MS.MS.Count.300nM","Normalized.Intensity.300nM","Normalized.LFQ.intensity.300nM","Peptides.1nM","Unique.peptides.1nM","Quantile.Intensity.1nM","Quantile.LFQ.intensity.1nM","MS.MS.Count.1nM","Normalized.Intensity.1nM","Normalized.LFQ.intensity.1nM","Peptides.0.3nM","Unique.peptides.0.3nM","Quantile.Intensity.0.3nM","Quantile.LFQ.intensity.0.3nM","MS.MS.Count.0.3nM","Normalized.Intensity.0.3nM","Normalized.LFQ.intensity.0.3nM","kinase","directBinder","coenriched"
"ACOX3",342690000,9.85693729750833e-06,0.720702729508422,0.99999237345034,621073.933667746,621073.933667746,NA,0.663938102713613,412354.649164244,0.133734918880789,FALSE,"Dasatinib_ACOX3",18,16,22,18,23,18,16,22,18,23,0.94995746330537,0.89862626219116,0.958771712559632,0.957344848752436,0.944553328810444,0.955535693132747,0.94369003133716,0.949593119465294,0.957240750512415,0.948150102482923,0.957240750512415,15,17,22,17,18,0.285216959934635,0.999328839475911,0.967696752166681,0.671685780151157,1,0.701412861667675,0.810811772660949,1.01704686999537,0.772411829602477,1,19,19,0.941231159115955,0.94963978419358,24,0.764831188537745,0.952667354710132,18,18,0.953740895890991,0.947814475398714,24,1.07727100294727,0.891170504288409,18,18,0.940059156517088,0.939378928362463,28,0.722227085704281,0.722730346275668,20,20,0.945292785274048,0.954512658704946,24,0.774256616767341,1.01473362041354,NA,NA,0.0197158477006853,0.0197158477006853,NA,NA,NA,NA,NA,0.0164295739510308,0.0164295739510308,NA,NA,NA,FALSE,TRUE,FALSE
"ACP1",9069700,-8.63306553593445,0.773418861310281,1.03025490615352,116.594335208564,116.594335208564,153.605405197511,1.06048540267681,116.594335208564,0.370056728012001,FALSE,"Dasatinib_ACP1",4,3,5,3,4,4,3,5,3,4,0.539778091269029,0.553434703481548,0.641187725022704,0.650813222630239,0.602913673842266,0.622791053294709,0.655531744578815,0.657380385737823,0.662154546400893,0.573507715833342,0.664048057490945,2,4,3,1,2,0.522784656603857,0.934749771216247,0.947914484492321,0.714676339900989,1,0.826850933305967,0.836463357620953,0.860865004161963,0.396538158929976,1,3,3,0.59963637407882,0.664852126655252,5,0.766728778239633,0.940056329034539,4,4,0.652096502658095,0.680965816291733,5,1.11040056451702,1.07923693542686,4,4,0.671776454413945,0.667036394898468,3,1.24954518892576,0.95964606209877,5,5,0.651150644511689,0.691120779085587,4,1.01198496091381,1.14231633199922,NA,NA,0.0202112117394098,0.0202112117394098,NA,NA,NA,NA,NA,0.0169267327869971,0.0169267327869971,NA,NA,NA,FALSE,FALSE,TRUE
"ACSL1",4873100,0.224453587750693,0.0194630978653559,1.19818538025433,132284.607360931,132284.607360931,993956.641759492,1.23561695508275,132284.607360931,0.0298045867125949,FALSE,"Dasatinib_ACSL1",1,2,2,1,1,1,2,1,1,1,0.325195722639213,0.547443670288568,0.605569973760064,0.622591830800874,0.581566355448825,0.516513929421393,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0.937021608421744,1.37288379060557,1.45755268720117,1.15989821674088,1,NA,NA,NA,NA,NA,2,2,0.573565149345079,1.7947972417556e-06,0,1.20594693316369,NA,2,1,0.548563623767423,0.588847847858627,1,1.0607416223759,Inf,1,1,0.486119038132262,1.7947972417556e-06,0,0.702571258541791,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,NA,NA,0.0206311942939806,0.0206311942939806,NA,NA,NA,NA,NA,0.0173485101388096,0.0173485101388096,NA,NA,NA,FALSE,FALSE,FALSE
"ACSL3",5690100,2.34278599466553e-05,-0.000954680910699191,1.18422465370093,1591.86317646566,1591.86317646566,632781.327521065,1.41595487952867,1591.86317646566,0.0299548333930206,FALSE,"Dasatinib_ACSL3",2,4,1,4,5,2,3,1,4,4,0.54901052828062,0.415111474856685,0.603258274912683,0.383402791986589,0.571958805813707,0.544367387816198,0.609778773291981,0.601196052881906,1.7947972417556e-06,1.7947972417556e-06,0.563483773238137,3,1,1,1,4,0.343930686631166,1.15945238220769,0.268483857928683,0.935220822129664,1,1.20214424951267,1.11162280701754,0,0,1,3,3,0.411053438293076,1.7947972417556e-06,2,0.366654364598162,0,4,3,0.573509510630584,0.578994411001389,3,1.06152791690831,1.00341130604289,5,4,0.530504373920878,0.56814845126946,3,0.792077467882814,0.897563352826511,4,4,0.501536346438943,0.573335415298134,2,0.61007715154391,0.895029239766082,NA,NA,0.0209937433368152,0.0209937433368152,NA,NA,NA,NA,NA,0.0177110591816442,0.0177110591816442,NA,NA,NA,FALSE,FALSE,FALSE
"ACSL4",814590,-4.53849156603064,0.736060782263534,1.55239742384889,1628.55590076869,1628.55590076869,1438.26670990386,1.63838427667041,1628.55590076869,0.774126578597646,FALSE,"Dasatinib_ACSL4",1,2,1,1,2,1,1,1,1,1,0.140864661519188,0.219360118887369,0.271358984575512,0.279078407512303,0.257824418575434,0.197285907611017,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0.478387900661683,0.877300236929007,0.855424201131858,0.790581765059723,1,NA,NA,NA,NA,NA,1,1,0.257969797152016,1.7947972417556e-06,0,0.820154924563277,NA,2,1,0.32734947932932,1.7947972417556e-06,0,1.55501540652353,NA,2,1,0.328648912532351,1.7947972417556e-06,0,1.50136878675162,NA,1,1,0.203804611193074,1.7947972417556e-06,0,0.411814532464184,NA,NA,NA,0.021413725891386,0.021413725891386,NA,NA,NA,NA,NA,0.0181346313306986,0.0181346313306986,NA,NA,NA,FALSE,FALSE,FALSE
"ACSL5",48595000,8.65015252772669e-06,0.686431447774,1.00007039617306,2.61603770917635,2.61603770917635,NA,1.0639300821481,2.61603770917635,0.192716798124226,FALSE,"Dasatinib_ACSL5",3,3,4,3,3,3,3,3,3,3,0.637953500393061,0.69701309843027,0.565965977823485,0.862974409780927,0.842197836910364,0.835829896296615,0.812427535061364,0.813802349748549,0.819811330913947,0.830316279169942,0.828747626380648,0,1,1,1,0,0.257516205370923,0.107181808828069,1.1818911410639,0.921061837637617,1,0.81065351144615,0.81916190898509,0.86425364447647,0.956349426306746,1,3,3,0.812869055182836,0.786666810250446,1,0.774277189011215,0.662352419488942,4,3,0.584263935703184,0.823304006346403,2,0.13293548719004,0.946289008369824,3,3,0.816404805749095,0.824994705348137,2,0.784628048153102,0.972340779335957,3,3,0.804792467594936,0.796364099747652,1,0.670130671879823,0.714095670971676,NA,NA,0.0218552460128579,0.0218552460128579,NA,NA,NA,NA,NA,0.0185761514521704,0.0185761514521704,NA,NA,NA,FALSE,TRUE,FALSE
"ACTB;ACTG1",772200000,-5.17258587515623,1.12963749179818,1.9281255237626,1266.36712243519,1266.36712243519,934.243342105534,1.1856093979442,1266.36712243519,0.869402382453487,FALSE,"Dasatinib_ACTB;ACTG1",25,23,26,24,23,4,6,5,6,5,0.99121805709609,0.97877652261624,0.989859395584081,0.980867461402885,0.980670033706292,0.977272482527649,0.984568333315385,0.986860289393107,0.98171101610651,0.984300908526364,0.983252746937178,68,82,67,71,62,1.02536907536908,2.16757316757317,1.12973322973323,1.12301217301217,1,1.10235413314262,1.29268728768103,0.929078014184397,1.0903748733536,1,20,4,0.977647595151176,0.980969764845665,60,1.41129241129241,1.30937481375529,23,5,0.985262919847945,0.984392443185693,86,2.95739445739446,1.90809940997676,22,5,0.985524960245241,0.984632946016089,84,2.91543641543642,1.93956731628822,26,5,0.982213559334202,0.98459346047677,70,1.53392903392903,1.36527802610406,NA,NA,0.0226575203799227,0.0226575203799227,NA,NA,NA,NA,NA,0.019380220616477,0.019380220616477,NA,NA,NA,FALSE,FALSE,FALSE
"ACTL6A",5005100,0.0505789913140742,-0.000876710412614701,0.98821094441459,867579570.93783,867579570.93783,10,1.23413751259744,867579570.93783,0.0720259926384531,FALSE,"Dasatinib_ACTL6A",3,2,2,2,3,3,2,2,2,3,0.439303546878309,0.417372919381298,0.46138673214087,0.490153742331729,0.488393046237567,0.521503465753474,0.567828977360428,1.7947972417556e-06,0.582332733871055,0.581451488425353,0.576106582239404,1,0,1,1,0,0.396915146550518,0.543285848434597,0.609698107929912,0.6374098419612,1,0.736921206763178,0,0.840490661951597,0.82871035473533,1,4,4,0.549186418410312,0.574372808103868,1,1.0057541307866,0.844535307768814,2,2,0.432799201674187,1.7947972417556e-06,1,0.506383488841382,0,3,3,0.580850231349364,0.611797920188956,2,1.23322211344429,1.18905956459277,4,4,0.579001590190356,0.589637558645,1,1.13306427444007,0.943772792573765,NA,NA,0.0232031387414164,0.0232031387414164,NA,NA,NA,NA,NA,0.0199294285724542,0.0199294285724542,NA,NA,NA,FALSE,FALSE,FALSE
"ACTN1",5844300,-0.154470300585013,1.03399874763239,3.39072617396057,1888.71952245849,1888.71952245849,20684.4027159004,1.2431652490887,1888.71952245849,0.323674338122387,FALSE,"Dasatinib_ACTN1",11,18,14,12,11,3,9,5,5,4,0.724198892251142,0.483834261243507,0.74204635602316,0.648458448649056,0.728274876787169,0.549182828815829,0.687355294472383,0.751445709178234,0.711254814543601,0.747148964581471,0.641309771235144,2,4,3,5,1,0.521704909056688,3.04330715397909,1.44660609482744,2.67388737744469,1,1.27171311508661,2.19788243884629,1.5411139507525,2.07848227928549,1,13,4,0.592240014645546,0.704018192064842,4,1.13341204250295,1.53854475139616,21,9,0.803300991087037,0.751515706270663,7,5.77947743955649,2.30281394940029,21,11,0.837220864158976,0.793867536784369,8,8.13425046626628,3.4558435763255,15,6,0.646875437481828,0.724157611914582,4,1.52468216895094,1.78992062526199,NA,NA,0.0235782513649433,0.0235782513649433,NA,NA,NA,NA,NA,0.0203045411959811,0.0203045411959811,NA,NA,NA,FALSE,FALSE,FALSE
"ACTN4",105750000,-7.94235133650786,1.22775335590416,2.02060408169828,1341.96724620452,1341.96724620452,836.452419242431,1.19418222350571,1341.96724620452,0.761484440859562,FALSE,"Dasatinib_ACTN4",19,25,20,18,17,11,16,11,11,10,0.912124932246404,0.871630716877914,0.935599085371326,0.902564047339572,0.907551788874411,0.897809629446161,0.91684345419498,0.933416611925351,0.916500647921804,0.917464454040627,0.908045358115894,11,24,11,14,12,0.630950354609929,1.76690307328605,0.951016548463357,1.03300236406619,1,1.14374662990508,1.58529265141264,1.13621796502223,1.14456053962214,1,23,14,0.916315783805903,0.917765979977242,15,1.43442080378251,1.29289558555717,31,19,0.938863821554079,0.934929626000151,29,2.27602836879433,1.82142820807602,30,20,0.946502478614991,0.942166248478909,36,2.7909219858156,2.21922658229136,23,14,0.911539828345592,0.922893715696938,12,1.22042553191489,1.36075530821744,NA,NA,0.0242692483030192,0.0242692483030192,NA,NA,NA,NA,NA,0.0209973329312988,0.0209973329312988,NA,NA,NA,FALSE,FALSE,FALSE
"ACTR2",6509500,-8.26582308492053,0.534740018612376,2.30093764701053,3170.1536017623,3170.1536017623,2093.103878661,1.01922245728975,3170.1536017623,0.846756026879158,FALSE,"Dasatinib_ACTR2",1,2,3,1,4,1,2,3,1,4,0.636932260762502,0.276565691373846,0.539340160742041,0.537574080256153,0.374552646787492,0.567705136350746,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0.10878254858284,0.677747906905292,0.630801136800061,0.238343958829403,1,NA,NA,NA,NA,NA,2,2,0.467681086067707,1.7947972417556e-06,0,0.463015592595437,NA,3,3,0.70779803505598,0.69448781871112,0,2.30094477302404,Inf,2,2,0.619666311296813,1.7947972417556e-06,0,1.21992472540134,NA,3,3,0.52700990369118,1.7947972417556e-06,0,0.624579460788079,NA,NA,NA,0.0250033203748972,0.0250033203748972,NA,NA,NA,NA,NA,0.0217331998004185,0.0217331998004185,NA,NA,NA,FALSE,TRUE,FALSE
"ACTR3",2444100,-2.89476950275112,0.641921248894315,2.13075963646662,1335.99800440238,1335.99800440238,2343.89125593296,1.0523791561136,1335.99800440238,0.595731475142362,FALSE,"Dasatinib_ACTR3",1,4,2,3,2,1,4,2,3,2,0.598259764594394,0.263853142510491,0.603565185241023,0.433161750717022,0.427807870544865,0.391554761058643,1.7947972417556e-06,0.628017502862702,0.574975859977098,0.551693750157045,0.553495726587767,2,2,1,2,1,0.258369133832495,2.70467656806186,0.869031545354118,0.897140051552719,1,0,1.51653023501452,0.934116715077898,0.733984684446792,1,3,3,0.541727241073576,0.591371332780536,0,1.96428133055112,1.17950884605228,4,4,0.662484789093376,0.666887426727403,3,4.42494169632994,2.22838658568788,7,7,0.741138188618832,0.64561010542639,4,7.85237919888712,1.87615526802218,2,2,0.450074125126085,1.7947972417556e-06,0,1.02422159486109,0,NA,NA,0.0252833087446111,0.0252833087446111,NA,NA,NA,NA,NA,0.0220149829673742,0.0220149829673742,NA,NA,NA,FALSE,TRUE,TRUE
"ACVR1",87539000,9.03333947973807,0.654671472291839,0.975246422532702,2713.76093654967,2713.76093654967,1246.33761302644,0.478716319778442,1299.12164830356,0.70183228100407,FALSE,"Dasatinib_ACVR1",9,9,8,8,9,9,9,8,8,9,0.828675834490978,0.848052465512971,0.896686086372822,0.890129692048689,0.8893435708568,0.884490439115093,0.879425521298859,0.881677991837262,0.892681893726466,0.893961584159838,0.889698940710668,10,12,13,10,12,0.570477158752099,1.05307348724568,0.943956408001005,0.931539085436206,1,0.85171199741991,0.87642442485487,1.02034508707805,1.02687594065792,1,8,8,0.875911308299501,0.89291162777341,12,0.904671060898571,1.11553966888841,8,8,0.866845787431394,0.854933718137862,9,0.783993420075623,0.655060739625887,8,8,0.870955873115014,0.864241536633606,11,0.819611830155702,0.746412061922167,7,7,0.860318109863129,0.882988193823744,12,0.687807719987663,0.935968071382498,NA,NA,0.0260981466923682,0.0260981466923682,NA,NA,NA,NA,NA,0.0228334105096147,0.0228334105096147,NA,NA,NA,TRUE,TRUE,FALSE
"ACVR1B",24660000,0.713579184921156,-0.162799776014128,0.978589617646166,2726.1635447719,2726.1635447719,2955.77500219236,0.425218689796467,1159.2156906788,0.930942248054769,TRUE,"Dasatinib_ACVR1B",7,6,7,8,7,5,4,5,6,5,0.696812081139194,0.699156086336926,0.755781939314316,0.771500773557611,0.786049399999282,0.763316498135206,0.725094496074778,0.761679643050725,0.7724502212985,0.764048775409842,0.76014150181454,5,6,6,5,5,0.515490673154907,0.81021897810219,0.894606650446066,1.02765612327656,1,0.686534684995489,0.946977336659413,1.03927604691895,0.949578047874317,1,6,4,0.690366964244049,0.697311034772402,6,0.530373073803731,0.570404967889178,1,1,0.339703068744324,1.7947972417556e-06,1,0.0558921330089213,0,4,3,0.498571341395563,0.653562852004609,4,0.14992700729927,0.40190541903296,6,3,0.675974485162411,0.753283581553792,5,0.445133819951338,0.908072819914017,NA,NA,0.0265199240441807,0.0265199240441807,NA,NA,NA,NA,NA,0.0232551878614273,0.0232551878614273,NA,NA,NA,TRUE,TRUE,FALSE
"ACVR2B",10349000,8.40817318161151,-0.00076366280214976,0.967610729297766,3727.49027707628,3727.49027707628,6560.29087528979,0.666614403679315,2484.79870827365,0.895871089783819,TRUE,"Dasatinib_ACVR2B",4,7,5,6,3,4,6,4,6,2,0.584685713054996,0.581998901584088,0.768794219317044,0.670062423048068,0.732273685041801,0.643574805354239,0.675060933366358,0.719715488741237,0.704393304688369,0.694606275329076,0.693746567450275,4,5,6,4,6,0.548352497825877,2.15673011885206,0.952343221567301,1.55783167455793,1,0.77463161724577,1.11988357285792,0.978169910860469,0.891750045479352,1,4,4,0.619388117724341,0.712974230301203,2,0.766508841433955,1.11651810078224,1,1,0.439763014972199,1.7947972417556e-06,0,0.256082713305633,0,5,4,0.697969725360126,0.677693900920013,2,1.32341289013431,0.833427323994906,4,4,0.633532914786617,0.688511143896074,4,0.785950333365543,0.892050209205021,NA,NA,0.0271804094291468,0.0271804094291468,NA,NA,NA,NA,NA,0.0239192628408769,0.0239192628408769,NA,NA,NA,TRUE,TRUE,FALSE
"ADA",4421100,-0.00323750104298558,0.999999769049501,0.298023042315643,9105453.8979496,9105453.8979496,10,1.1664783875379,9105453.8979496,0.301034854432383,FALSE,"Dasatinib_ADA",1,1,1,1,1,1,1,1,1,1,0.335526575562759,0.350899013938395,0.507213290114616,0.476446875796441,0.472067570526558,0.499066705434287,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0.285879079867001,0.818755513333786,0.633484879328674,0.65332157155459,1,NA,NA,NA,NA,NA,1,1,0.511488497144478,1.7947972417556e-06,0,0.898599895953496,NA,1,1,0.455602100630692,1.7947972417556e-06,0,0.661713148311506,NA,2,2,0.427748642235887,1.7947972417556e-06,1,0.538644228811834,NA,2,2,0.494375105444338,0.575537631513768,0,0.75046934020945,Inf,NA,NA,0.0276201347533769,0.0276201347533769,NA,NA,NA,NA,NA,0.0243607829623487,0.0243607829623487,NA,NA,NA,FALSE,FALSE,FALSE
"ADCK1",26936000,0.054784902411442,0.618996451900824,1.00021649182423,92.4144784969606,92.4144784969606,2593.31364299271,0.622594880847307,57.5367812283812,0.41179599868689,FALSE,"Dasatinib_ADCK1",7,8,9,10,9,7,8,9,10,9,0.771156172487194,0.696372355814964,0.79622948995452,0.771764608752149,0.776285703004132,0.773965030170542,0.767731699349924,0.786196573373106,0.783394894878726,0.778157676527283,0.797309957894057,6,8,7,7,7,0.462429462429462,1.06426343926344,0.820797445797446,0.862303237303237,1,0.716522923286428,0.850431230140717,0.82172038129823,0.772091087910425,1,10,10,0.777542061073361,0.791550453545263,10,0.992315117315117,0.949235890452413,9,9,0.786747576126325,0.755641945129459,10,1.0739901989902,0.668595854138296,8,8,0.771529490313479,0.777084387776713,6,0.925675675675676,0.823346951127251,10,10,0.756934199143523,0.781646762365256,13,0.774873774873775,0.843395369950068,NA,NA,0.0284457414845845,0.0284457414845845,NA,NA,NA,NA,NA,0.0251881844907981,0.0251881844907981,NA,NA,NA,TRUE,TRUE,FALSE
"ADCK3",27179000,-0.0718662450235778,0.0777462774354511,1.94103013395261,8.85976874611967e+54,8.85976874611967e+54,NA,0.890744973917121,7.89179448067409e+54,-0.0965365548970356,FALSE,"Dasatinib_ADCK3",2,1,3,2,3,2,1,3,2,3,0.821817914230229,0.639545485546498,0.374812892387547,0.64669416296041,0.739510307520559,0.775034729326628,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.774288093674058,1,0,2,1,2,0.306390963611612,0.0571323448250488,0.307115787924501,0.628757496596637,1,0,0,0,0,1,4,4,0.680657111166152,1.7947972417556e-06,2,0.448213694396409,0,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,0,2,2,0.467869539778091,1.7947972417556e-06,0,0.112704661687332,0,5,5,0.67726135478475,0.740079258246196,1,0.4077412708341,0.713930814662042,NA,NA,0.0288980303895069,0.0288980303895069,NA,NA,NA,NA,NA,0.025644062990204,0.025644062990204,NA,NA,NA,TRUE,TRUE,FALSE
"ADCK5",897180,-0.606969332519821,0.165064114467457,3.9015342201792,5.02560909333919e+63,5.02560909333919e+63,10,0.974537365705902,4.89764384689041e+63,0,FALSE,"Dasatinib_ADCK5",0,0,0,0,1,0,0,0,0,1,0.0457870724344271,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0.213013715840522,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,1,1,0.224335296841516,1.7947972417556e-06,0,0.48557703025034,NA,NA,NA,0.0293736516585721,0.0293736516585721,NA,NA,NA,NA,NA,0.0261196842592692,0.0261196842592692,NA,NA,NA,TRUE,TRUE,FALSE
"ADD1",2084800,-0.412026023621361,-0.00071412130354563,7.46017732283156,5121156.7642756,5121156.7642756,20659227.6257375,1.33984920413292,5121156.7642756,-0.105656087106136,FALSE,"Dasatinib_ADD1",1,0,2,0,2,0,0,1,0,1,0.18261882455139,0.415630171259553,1.7947972417556e-06,0.451289202858753,1.7947972417556e-06,0.362407253852532,1.7947972417556e-06,1.7947972417556e-06,0.530089775758033,1.7947972417556e-06,0.474872838615422,0,0,1,0,1,0.941960859554873,0,1.14581734458941,0,1,0,0,1.17157218654007,0,1,1,0,0.450298474781304,1.7947972417556e-06,0,1.29336147352264,0,2,1,0.425217978125011,0.504548016210609,1,1.15929585571757,0.98547891650377,1,0,0.429082176586511,1.7947972417556e-06,0,1.1520049884881,0,2,1,0.430580832283377,1.7947972417556e-06,0,1.05933422870299,0,NA,NA,0.0297038943510552,0.0297038943510552,NA,NA,NA,NA,NA,0.0264499269517523,0.0264499269517523,NA,NA,NA,FALSE,FALSE,FALSE
"ADH5",806230,-21.3688172756821,0.357481316237495,6.64497524494904,2455.87609057669,2455.87609057669,NA,1.38572089807807,2455.87609057669,0.963159017180071,FALSE,"Dasatinib_ADH5",0,1,0,1,2,0,1,0,1,2,0.301639008841171,1.7947972417556e-06,0.337360858343833,1.7947972417556e-06,1.7947972417556e-06,0.195604182595492,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,1.7947972417556e-06,0,1,0,1,1,0,1.48456395817571,0,0,1,NA,NA,NA,NA,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,4,4,0.55415262237825,0.569311479882118,1,6.6450020465624,Inf,5,5,0.556378170958027,1.7947972417556e-06,2,6.55879835778872,NA,0,0,1.7947972417556e-06,1.7947972417556e-06,0,0,NA,NA,NA,0.0298331197524616,0.0298331197524616,NA,NA,NA,NA,NA,0.0265827419476422,0.0265827419476422,NA,NA,NA,FALSE,FALSE,FALSE
"ADK",7482700,0.0233199963955757,1.86053750256004,0.999550591031965,68644544.6078216,68644544.6078216,10,1.12457576362547,68644544.6078216,0.108310309074465,FALSE,"Dasatinib_ADK",4,6,5,6,4,4,6,5,6,4,0.533056575598655,0.440917069598647,0.777208228786394,0.746538733519274,0.654042062868158,0.591010578534943,0.638615780575268,0.721196196465685,0.743833974075949,0.674253274607568,0.657908056126899,4,4,3,1,2,0.309941598620819,3.21715423577051,2.37160383284109,1.21327862937175,1,0.753261181192661,1.48903383027523,1.80487863149847,0.991733562691132,1,6,6,0.671062125111726,0.732993398735745,3,1.51856950031406,1.7440749235474,5,5,0.621805709608986,0.678126447055276,1,1.10028465660791,1.10470422400612,6,6,0.692439955058277,0.709957176137812,3,1.75752068103759,1.42990252293578,5,5,0.659146466223711,0.726569819407502,4,1.29768666390474,1.61446387614679,NA,NA,0.0303195098049773,0.0303195098049773,NA,NA,NA,NA,NA,0.0270709267973997,0.0270709267973997,NA,NA,NA,FALSE,TRUE,FALSE
